Timestamp,Container,Name,ID,CPUPerc,MemUsage,MemPerc,NetIO,BlockIO,PIDs
1740978731,b02b44b70a1b,reverse-proxy-cache-1,b02b44b70a1b,6.71%,"11.91MiB / 40MiB",29.79%,"19.9MB / 17MB","0B / 0B",12
1740978731,00c97a35920f,reverse-proxy-lb-1,00c97a35920f,0.49%,"68.41MiB / 7.637GiB",0.87%,"823kB / 1.08MB","0B / 0B",32
1740978731,5bdfead95a27,reverse-proxy-api-1,5bdfead95a27,44.31%,"67.25MiB / 7.637GiB",0.86%,"616kB / 405kB","0B / 0B",27
1740978744,b02b44b70a1b,reverse-proxy-cache-1,b02b44b70a1b,12.99%,"11.98MiB / 40MiB",29.95%,"23.2MB / 19.8MB","0B / 0B",12
1740978744,00c97a35920f,reverse-proxy-lb-1,00c97a35920f,0.23%,"68.5MiB / 7.637GiB",0.88%,"967kB / 1.26MB","0B / 0B",32
1740978744,5bdfead95a27,reverse-proxy-api-1,5bdfead95a27,0.45%,"69.09MiB / 7.637GiB",0.88%,"724kB / 476kB","0B / 0B",27
1740978756,b02b44b70a1b,reverse-proxy-cache-1,b02b44b70a1b,10.34%,"12.05MiB / 40MiB",30.14%,"26.9MB / 23MB","0B / 0B",12
1740978756,00c97a35920f,reverse-proxy-lb-1,00c97a35920f,0.20%,"68.55MiB / 7.637GiB",0.88%,"1.11MB / 1.46MB","0B / 0B",32
1740978756,5bdfead95a27,reverse-proxy-api-1,5bdfead95a27,0.25%,"65.38MiB / 7.637GiB",0.84%,"834kB / 548kB","0B / 0B",31
1740978768,b02b44b70a1b,reverse-proxy-cache-1,b02b44b70a1b,8.54%,"12.24MiB / 40MiB",30.60%,"30.8MB / 26.3MB","0B / 0B",12
1740978768,00c97a35920f,reverse-proxy-lb-1,00c97a35920f,0.86%,"68.45MiB / 7.637GiB",0.88%,"1.27MB / 1.67MB","0B / 0B",32
1740978768,5bdfead95a27,reverse-proxy-api-1,5bdfead95a27,96.48%,"69.89MiB / 7.637GiB",0.89%,"956kB / 624kB","0B / 0B",29
