Timestamp,Container,Name,ID,CPUPerc,MemUsage,MemPerc,NetIO,BlockIO,PIDs
1741051632,c1c7d66364bb,reverse-proxy-api-1,c1c7d66364bb,80.82%,"99.17MiB / 7.637GiB",1.27%,"106MB / 65.6MB","0B / 0B",58
1741051644,17817c09d521,reverse-proxy-lb-1,17817c09d521,13.46%,"88.12MiB / 7.637GiB",1.13%,"159MB / 186MB","0B / 0B",36
1741051644,c1c7d66364bb,reverse-proxy-api-1,c1c7d66364bb,84.89%,"99.28MiB / 7.637GiB",1.27%,"110MB / 68.4MB","0B / 0B",55
1741051656,17817c09d521,reverse-proxy-lb-1,17817c09d521,22.15%,"88.4MiB / 7.637GiB",1.13%,"165MB / 194MB","0B / 0B",36
1741051656,c1c7d66364bb,reverse-proxy-api-1,c1c7d66364bb,90.00%,"100.9MiB / 7.637GiB",1.29%,"115MB / 71.5MB","0B / 0B",55
1741051668,17817c09d521,reverse-proxy-lb-1,17817c09d521,53.37%,"88.12MiB / 7.637GiB",1.13%,"173MB / 203MB","0B / 0B",36
1741051668,c1c7d66364bb,reverse-proxy-api-1,c1c7d66364bb,97.99%,"101.2MiB / 7.637GiB",1.29%,"120MB / 74.8MB","0B / 0B",56
1741051680,17817c09d521,reverse-proxy-lb-1,17817c09d521,54.53%,"88.65MiB / 7.637GiB",1.13%,"180MB / 212MB","0B / 0B",36
1741051680,c1c7d66364bb,reverse-proxy-api-1,c1c7d66364bb,97.09%,"100.9MiB / 7.637GiB",1.29%,"126MB / 78.1MB","0B / 0B",54
1741051692,17817c09d521,reverse-proxy-lb-1,17817c09d521,93.99%,"88.77MiB / 7.637GiB",1.14%,"188MB / 220MB","0B / 0B",36
1741051692,c1c7d66364bb,reverse-proxy-api-1,c1c7d66364bb,93.39%,"100.8MiB / 7.637GiB",1.29%,"131MB / 81.5MB","0B / 0B",54
1741051704,17817c09d521,reverse-proxy-lb-1,17817c09d521,83.25%,"88.31MiB / 7.637GiB",1.13%,"195MB / 229MB","0B / 0B",36
1741051704,c1c7d66364bb,reverse-proxy-api-1,c1c7d66364bb,80.81%,"101.6MiB / 7.637GiB",1.30%,"135MB / 84.4MB","0B / 0B",57
1741051716,17817c09d521,reverse-proxy-lb-1,17817c09d521,82.01%,"87.95MiB / 7.637GiB",1.12%,"203MB / 237MB","0B / 0B",36
1741051716,c1c7d66364bb,reverse-proxy-api-1,c1c7d66364bb,94.28%,"101.5MiB / 7.637GiB",1.30%,"140MB / 87.6MB","0B / 0B",55
1741051728,17817c09d521,reverse-proxy-lb-1,17817c09d521,68.28%,"88.92MiB / 7.637GiB",1.14%,"210MB / 246MB","0B / 0B",36
1741051728,c1c7d66364bb,reverse-proxy-api-1,c1c7d66364bb,100.33%,"101.6MiB / 7.637GiB",1.30%,"146MB / 90.8MB","0B / 0B",54
1741051740,17817c09d521,reverse-proxy-lb-1,17817c09d521,37.68%,"88.6MiB / 7.637GiB",1.13%,"218MB / 255MB","0B / 0B",36
1741051740,c1c7d66364bb,reverse-proxy-api-1,c1c7d66364bb,99.53%,"102.4MiB / 7.637GiB",1.31%,"151MB / 94.2MB","0B / 0B",54
1741051752,17817c09d521,reverse-proxy-lb-1,17817c09d521,15.85%,"87.18MiB / 7.637GiB",1.11%,"225MB / 263MB","0B / 0B",36
1741051752,c1c7d66364bb,reverse-proxy-api-1,c1c7d66364bb,97.74%,"102.9MiB / 7.637GiB",1.32%,"156MB / 97.4MB","0B / 0B",54
1741051764,17817c09d521,reverse-proxy-lb-1,17817c09d521,57.10%,"87.4MiB / 7.637GiB",1.12%,"233MB / 272MB","0B / 0B",36
1741051764,c1c7d66364bb,reverse-proxy-api-1,c1c7d66364bb,87.98%,"103.3MiB / 7.637GiB",1.32%,"161MB / 101MB","0B / 0B",55
1741051776,17817c09d521,reverse-proxy-lb-1,17817c09d521,41.21%,"86.7MiB / 7.637GiB",1.11%,"241MB / 281MB","0B / 0B",36
1741051776,c1c7d66364bb,reverse-proxy-api-1,c1c7d66364bb,95.63%,"104.4MiB / 7.637GiB",1.33%,"166MB / 104MB","0B / 0B",54
1741051788,17817c09d521,reverse-proxy-lb-1,17817c09d521,70.49%,"85.89MiB / 7.637GiB",1.10%,"248MB / 290MB","0B / 0B",36
1741051788,c1c7d66364bb,reverse-proxy-api-1,c1c7d66364bb,104.59%,"104.1MiB / 7.637GiB",1.33%,"171MB / 107MB","0B / 0B",54
1741051800,17817c09d521,reverse-proxy-lb-1,17817c09d521,89.72%,"85.75MiB / 7.637GiB",1.10%,"256MB / 299MB","0B / 0B",36
1741051800,c1c7d66364bb,reverse-proxy-api-1,c1c7d66364bb,95.40%,"104.2MiB / 7.637GiB",1.33%,"176MB / 110MB","0B / 0B",54
1741051812,17817c09d521,reverse-proxy-lb-1,17817c09d521,98.12%,"85.97MiB / 7.637GiB",1.10%,"264MB / 308MB","0B / 0B",36
1741051812,c1c7d66364bb,reverse-proxy-api-1,c1c7d66364bb,94.33%,"104.4MiB / 7.637GiB",1.33%,"181MB / 114MB","0B / 0B",54
1741051825,17817c09d521,reverse-proxy-lb-1,17817c09d521,78.65%,"85.05MiB / 7.637GiB",1.09%,"272MB / 317MB","0B / 0B",36
1741051825,c1c7d66364bb,reverse-proxy-api-1,c1c7d66364bb,98.74%,"104.9MiB / 7.637GiB",1.34%,"186MB / 117MB","0B / 0B",55
1741051837,17817c09d521,reverse-proxy-lb-1,17817c09d521,50.81%,"85.7MiB / 7.637GiB",1.10%,"279MB / 326MB","0B / 0B",36
1741051837,c1c7d66364bb,reverse-proxy-api-1,c1c7d66364bb,97.02%,"105.7MiB / 7.637GiB",1.35%,"191MB / 120MB","0B / 0B",55
