Timestamp,Container,Name,ID,CPUPerc,MemUsage,MemPerc,NetIO,BlockIO,PIDs
1740981173,875ac7770d67,reverse-proxy-api-1,875ac7770d67,0.29%,"71.57MiB / 7.637GiB",0.92%,"99.8kB / 67.8kB","0B / 0B",41
1740981186,74f6a7c5ca27,reverse-proxy-cache-1,74f6a7c5ca27,12.00%,"11.07MiB / 40MiB",27.67%,"18.7MB / 16MB","0B / 0B",12
1740981186,5edfd94e1e8e,reverse-proxy-lb-1,5edfd94e1e8e,0.18%,"60.79MiB / 7.637GiB",0.78%,"196kB / 250kB","0B / 0B",30
1740981186,875ac7770d67,reverse-proxy-api-1,875ac7770d67,0.38%,"75.65MiB / 7.637GiB",0.97%,"141kB / 95.4kB","0B / 0B",41
1740981198,74f6a7c5ca27,reverse-proxy-cache-1,74f6a7c5ca27,10.72%,"11.44MiB / 40MiB",28.59%,"22MB / 18.9MB","0B / 0B",12
1740981198,5edfd94e1e8e,reverse-proxy-lb-1,5edfd94e1e8e,0.29%,"60.87MiB / 7.637GiB",0.78%,"246kB / 315kB","0B / 0B",30
1740981198,875ac7770d67,reverse-proxy-api-1,875ac7770d67,0.69%,"74MiB / 7.637GiB",0.95%,"178kB / 120kB","0B / 0B",47
1740981210,74f6a7c5ca27,reverse-proxy-cache-1,74f6a7c5ca27,0.00%,"11.37MiB / 40MiB",28.43%,"22.3MB / 19.1MB","0B / 0B",12
1740981210,5edfd94e1e8e,reverse-proxy-lb-1,5edfd94e1e8e,0.23%,"66.33MiB / 7.637GiB",0.85%,"247kB / 315kB","0B / 0B",30
1740981210,875ac7770d67,reverse-proxy-api-1,875ac7770d67,0.30%,"74.66MiB / 7.637GiB",0.95%,"178kB / 121kB","0B / 0B",47
