Timestamp,Container,Name,ID,CPUPerc,MemUsage,MemPerc,NetIO,BlockIO,PIDs
1741049629,2920136c1f5e,reverse-proxy-api-1,2920136c1f5e,100.37%,"189.6MiB / 7.637GiB",2.42%,"105MB / 66.1MB","0B / 0B",30
1741049641,78d8c0863b02,reverse-proxy-lb-1,78d8c0863b02,7.78%,"82.18MiB / 7.637GiB",1.05%,"149MB / 175MB","0B / 0B",31
1741049641,2920136c1f5e,reverse-proxy-api-1,2920136c1f5e,96.96%,"185.8MiB / 7.637GiB",2.38%,"106MB / 66.7MB","0B / 0B",40
1741049653,78d8c0863b02,reverse-proxy-lb-1,78d8c0863b02,8.66%,"82.3MiB / 7.637GiB",1.05%,"151MB / 177MB","0B / 0B",31
1741049653,2920136c1f5e,reverse-proxy-api-1,2920136c1f5e,98.79%,"188.6MiB / 7.637GiB",2.41%,"107MB / 67.3MB","0B / 0B",39
1741049665,78d8c0863b02,reverse-proxy-lb-1,78d8c0863b02,8.83%,"82.02MiB / 7.637GiB",1.05%,"153MB / 179MB","0B / 0B",31
1741049665,2920136c1f5e,reverse-proxy-api-1,2920136c1f5e,109.57%,"191.2MiB / 7.637GiB",2.44%,"108MB / 68.1MB","0B / 0B",52
1741049677,78d8c0863b02,reverse-proxy-lb-1,78d8c0863b02,8.87%,"82.3MiB / 7.637GiB",1.05%,"155MB / 181MB","0B / 0B",31
1741049677,2920136c1f5e,reverse-proxy-api-1,2920136c1f5e,94.11%,"185.9MiB / 7.637GiB",2.38%,"110MB / 68.9MB","0B / 0B",38
1741049690,78d8c0863b02,reverse-proxy-lb-1,78d8c0863b02,7.50%,"82.57MiB / 7.637GiB",1.06%,"157MB / 184MB","0B / 0B",31
1741049690,2920136c1f5e,reverse-proxy-api-1,2920136c1f5e,118.16%,"205.8MiB / 7.637GiB",2.63%,"111MB / 69.9MB","0B / 0B",54
1741049702,78d8c0863b02,reverse-proxy-lb-1,78d8c0863b02,9.09%,"82.55MiB / 7.637GiB",1.06%,"160MB / 187MB","0B / 0B",31
1741049702,2920136c1f5e,reverse-proxy-api-1,2920136c1f5e,97.89%,"198.3MiB / 7.637GiB",2.54%,"113MB / 71MB","0B / 0B",55
1741049714,78d8c0863b02,reverse-proxy-lb-1,78d8c0863b02,9.54%,"82.65MiB / 7.637GiB",1.06%,"162MB / 190MB","0B / 0B",31
1741049714,2920136c1f5e,reverse-proxy-api-1,2920136c1f5e,110.87%,"203.6MiB / 7.637GiB",2.60%,"115MB / 72.1MB","0B / 0B",55
1741049726,78d8c0863b02,reverse-proxy-lb-1,78d8c0863b02,7.67%,"82.56MiB / 7.637GiB",1.06%,"165MB / 194MB","0B / 0B",31
1741049726,2920136c1f5e,reverse-proxy-api-1,2920136c1f5e,110.21%,"200.6MiB / 7.637GiB",2.56%,"117MB / 73.3MB","0B / 0B",54
1741049738,78d8c0863b02,reverse-proxy-lb-1,78d8c0863b02,7.86%,"82.66MiB / 7.637GiB",1.06%,"168MB / 197MB","0B / 0B",31
1741049738,2920136c1f5e,reverse-proxy-api-1,2920136c1f5e,96.98%,"196.8MiB / 7.637GiB",2.52%,"119MB / 74.5MB","0B / 0B",45
1741049750,78d8c0863b02,reverse-proxy-lb-1,78d8c0863b02,7.61%,"82.85MiB / 7.637GiB",1.06%,"172MB / 201MB","0B / 0B",31
1741049750,2920136c1f5e,reverse-proxy-api-1,2920136c1f5e,116.01%,"194.6MiB / 7.637GiB",2.49%,"121MB / 75.8MB","0B / 0B",42
1741049762,78d8c0863b02,reverse-proxy-lb-1,78d8c0863b02,8.23%,"83.07MiB / 7.637GiB",1.06%,"175MB / 205MB","0B / 0B",31
1741049762,2920136c1f5e,reverse-proxy-api-1,2920136c1f5e,119.05%,"205.6MiB / 7.637GiB",2.63%,"123MB / 77.3MB","0B / 0B",55
1741049774,78d8c0863b02,reverse-proxy-lb-1,78d8c0863b02,7.81%,"83.08MiB / 7.637GiB",1.06%,"179MB / 210MB","0B / 0B",31
1741049774,2920136c1f5e,reverse-proxy-api-1,2920136c1f5e,118.33%,"202.8MiB / 7.637GiB",2.59%,"126MB / 78.8MB","0B / 0B",55
1741049786,78d8c0863b02,reverse-proxy-lb-1,78d8c0863b02,8.85%,"83.49MiB / 7.637GiB",1.07%,"183MB / 214MB","0B / 0B",31
1741049786,2920136c1f5e,reverse-proxy-api-1,2920136c1f5e,128.89%,"199.3MiB / 7.637GiB",2.55%,"129MB / 80.5MB","0B / 0B",55
1741049798,78d8c0863b02,reverse-proxy-lb-1,78d8c0863b02,8.96%,"83.51MiB / 7.637GiB",1.07%,"187MB / 219MB","0B / 0B",31
1741049798,2920136c1f5e,reverse-proxy-api-1,2920136c1f5e,130.03%,"203.3MiB / 7.637GiB",2.60%,"132MB / 82.4MB","0B / 0B",55
1741049810,78d8c0863b02,reverse-proxy-lb-1,78d8c0863b02,29.53%,"83.8MiB / 7.637GiB",1.07%,"192MB / 225MB","0B / 0B",31
1741049810,2920136c1f5e,reverse-proxy-api-1,2920136c1f5e,128.81%,"208.3MiB / 7.637GiB",2.66%,"135MB / 84.4MB","0B / 0B",55
1741049822,78d8c0863b02,reverse-proxy-lb-1,78d8c0863b02,41.08%,"84.12MiB / 7.637GiB",1.08%,"196MB / 230MB","0B / 0B",31
1741049822,2920136c1f5e,reverse-proxy-api-1,2920136c1f5e,129.40%,"215MiB / 7.637GiB",2.75%,"138MB / 86.4MB","0B / 0B",55
1741049834,78d8c0863b02,reverse-proxy-lb-1,78d8c0863b02,53.99%,"84.67MiB / 7.637GiB",1.08%,"200MB / 235MB","0B / 0B",31
1741049834,2920136c1f5e,reverse-proxy-api-1,2920136c1f5e,124.81%,"215.7MiB / 7.637GiB",2.76%,"141MB / 88.4MB","0B / 0B",55
1741049846,78d8c0863b02,reverse-proxy-lb-1,78d8c0863b02,13.33%,"84.96MiB / 7.637GiB",1.09%,"205MB / 240MB","0B / 0B",31
1741049846,2920136c1f5e,reverse-proxy-api-1,2920136c1f5e,129.22%,"213.2MiB / 7.637GiB",2.73%,"145MB / 90.5MB","0B / 0B",54
1741049859,78d8c0863b02,reverse-proxy-lb-1,78d8c0863b02,9.38%,"84.74MiB / 7.637GiB",1.08%,"209MB / 245MB","0B / 0B",31
1741049859,2920136c1f5e,reverse-proxy-api-1,2920136c1f5e,137.04%,"214.1MiB / 7.637GiB",2.74%,"148MB / 92.5MB","0B / 0B",54
1741049871,78d8c0863b02,reverse-proxy-lb-1,78d8c0863b02,13.22%,"84.89MiB / 7.637GiB",1.09%,"214MB / 251MB","0B / 0B",31
1741049871,2920136c1f5e,reverse-proxy-api-1,2920136c1f5e,131.72%,"220MiB / 7.637GiB",2.81%,"151MB / 94.6MB","0B / 0B",54
1741049883,78d8c0863b02,reverse-proxy-lb-1,78d8c0863b02,17.84%,"84.88MiB / 7.637GiB",1.09%,"218MB / 256MB","0B / 0B",31
1741049883,2920136c1f5e,reverse-proxy-api-1,2920136c1f5e,126.82%,"216.5MiB / 7.637GiB",2.77%,"155MB / 96.7MB","0B / 0B",55
1741049895,78d8c0863b02,reverse-proxy-lb-1,78d8c0863b02,15.41%,"84.68MiB / 7.637GiB",1.08%,"223MB / 262MB","0B / 0B",31
1741049895,2920136c1f5e,reverse-proxy-api-1,2920136c1f5e,133.16%,"213.7MiB / 7.637GiB",2.73%,"158MB / 98.8MB","0B / 0B",54
1741049907,78d8c0863b02,reverse-proxy-lb-1,78d8c0863b02,22.44%,"84.87MiB / 7.637GiB",1.09%,"227MB / 267MB","0B / 0B",31
1741049907,2920136c1f5e,reverse-proxy-api-1,2920136c1f5e,130.54%,"215.5MiB / 7.637GiB",2.76%,"161MB / 101MB","0B / 0B",54
1741049919,78d8c0863b02,reverse-proxy-lb-1,78d8c0863b02,34.34%,"84.91MiB / 7.637GiB",1.09%,"232MB / 273MB","0B / 0B",31
1741049919,2920136c1f5e,reverse-proxy-api-1,2920136c1f5e,129.52%,"214.1MiB / 7.637GiB",2.74%,"165MB / 103MB","0B / 0B",55
1741049931,78d8c0863b02,reverse-proxy-lb-1,78d8c0863b02,19.45%,"84.93MiB / 7.637GiB",1.09%,"236MB / 278MB","0B / 0B",31
1741049931,2920136c1f5e,reverse-proxy-api-1,2920136c1f5e,128.47%,"211MiB / 7.637GiB",2.70%,"168MB / 105MB","0B / 0B",54
1741049943,78d8c0863b02,reverse-proxy-lb-1,78d8c0863b02,47.91%,"85.43MiB / 7.637GiB",1.09%,"241MB / 284MB","0B / 0B",31
1741049943,2920136c1f5e,reverse-proxy-api-1,2920136c1f5e,126.53%,"214.1MiB / 7.637GiB",2.74%,"172MB / 107MB","0B / 0B",54
