Timestamp,Container,Name,ID,CPUPerc,MemUsage,MemPerc,NetIO,BlockIO,PIDs
1741050185,78d8c0863b02,reverse-proxy-lb-1,78d8c0863b02,0.89%,"82.95MiB / 7.637GiB",1.06%,"246MB / 289MB","0B / 0B",33
1741050185,2920136c1f5e,reverse-proxy-api-1,2920136c1f5e,99.30%,"204MiB / 7.637GiB",2.61%,"175MB / 110MB","0B / 0B",42
1741050197,78d8c0863b02,reverse-proxy-lb-1,78d8c0863b02,2.11%,"82.95MiB / 7.637GiB",1.06%,"246MB / 290MB","0B / 0B",33
1741050197,2920136c1f5e,reverse-proxy-api-1,2920136c1f5e,99.33%,"209.7MiB / 7.637GiB",2.68%,"176MB / 110MB","0B / 0B",38
1741050209,78d8c0863b02,reverse-proxy-lb-1,78d8c0863b02,2.66%,"83.18MiB / 7.637GiB",1.06%,"247MB / 290MB","0B / 0B",33
1741050209,2920136c1f5e,reverse-proxy-api-1,2920136c1f5e,98.27%,"200MiB / 7.637GiB",2.56%,"176MB / 110MB","0B / 0B",40
1741050221,78d8c0863b02,reverse-proxy-lb-1,78d8c0863b02,3.85%,"83.16MiB / 7.637GiB",1.06%,"247MB / 291MB","0B / 0B",33
1741050221,2920136c1f5e,reverse-proxy-api-1,2920136c1f5e,100.10%,"202.5MiB / 7.637GiB",2.59%,"176MB / 110MB","0B / 0B",42
1741050233,78d8c0863b02,reverse-proxy-lb-1,78d8c0863b02,1.98%,"83.27MiB / 7.637GiB",1.06%,"248MB / 291MB","0B / 0B",33
1741050233,2920136c1f5e,reverse-proxy-api-1,2920136c1f5e,98.03%,"207.2MiB / 7.637GiB",2.65%,"177MB / 110MB","0B / 0B",43
1741050246,78d8c0863b02,reverse-proxy-lb-1,78d8c0863b02,1.18%,"83.34MiB / 7.637GiB",1.07%,"248MB / 292MB","0B / 0B",33
1741050246,2920136c1f5e,reverse-proxy-api-1,2920136c1f5e,98.71%,"210.2MiB / 7.637GiB",2.69%,"177MB / 111MB","0B / 0B",47
1741050258,78d8c0863b02,reverse-proxy-lb-1,78d8c0863b02,2.27%,"83.48MiB / 7.637GiB",1.07%,"248MB / 292MB","0B / 0B",33
1741050258,2920136c1f5e,reverse-proxy-api-1,2920136c1f5e,100.65%,"208.2MiB / 7.637GiB",2.66%,"177MB / 111MB","0B / 0B",48
1741050270,78d8c0863b02,reverse-proxy-lb-1,78d8c0863b02,3.46%,"83.61MiB / 7.637GiB",1.07%,"249MB / 293MB","0B / 0B",33
1741050270,2920136c1f5e,reverse-proxy-api-1,2920136c1f5e,98.13%,"208.5MiB / 7.637GiB",2.67%,"178MB / 111MB","0B / 0B",42
1741050282,78d8c0863b02,reverse-proxy-lb-1,78d8c0863b02,2.40%,"83.73MiB / 7.637GiB",1.07%,"249MB / 293MB","0B / 0B",33
1741050282,2920136c1f5e,reverse-proxy-api-1,2920136c1f5e,98.82%,"213.5MiB / 7.637GiB",2.73%,"178MB / 111MB","0B / 0B",40
1741050294,78d8c0863b02,reverse-proxy-lb-1,78d8c0863b02,0.84%,"84.12MiB / 7.637GiB",1.08%,"250MB / 294MB","0B / 0B",33
1741050294,2920136c1f5e,reverse-proxy-api-1,2920136c1f5e,155.18%,"207.7MiB / 7.637GiB",2.66%,"178MB / 112MB","0B / 0B",44
1741050306,78d8c0863b02,reverse-proxy-lb-1,78d8c0863b02,2.84%,"84.6MiB / 7.637GiB",1.08%,"250MB / 295MB","0B / 0B",33
1741050306,2920136c1f5e,reverse-proxy-api-1,2920136c1f5e,97.84%,"208.9MiB / 7.637GiB",2.67%,"179MB / 112MB","0B / 0B",45
1741050318,78d8c0863b02,reverse-proxy-lb-1,78d8c0863b02,3.23%,"84.69MiB / 7.637GiB",1.08%,"251MB / 295MB","0B / 0B",33
1741050318,2920136c1f5e,reverse-proxy-api-1,2920136c1f5e,98.01%,"210.7MiB / 7.637GiB",2.69%,"179MB / 112MB","0B / 0B",47
1741050330,78d8c0863b02,reverse-proxy-lb-1,78d8c0863b02,0.63%,"85.08MiB / 7.637GiB",1.09%,"251MB / 296MB","0B / 0B",33
1741050330,2920136c1f5e,reverse-proxy-api-1,2920136c1f5e,100.22%,"214.5MiB / 7.637GiB",2.74%,"179MB / 112MB","0B / 0B",39
1741050342,78d8c0863b02,reverse-proxy-lb-1,78d8c0863b02,1.40%,"84.95MiB / 7.637GiB",1.09%,"252MB / 296MB","0B / 0B",33
1741050342,2920136c1f5e,reverse-proxy-api-1,2920136c1f5e,99.12%,"206.1MiB / 7.637GiB",2.64%,"180MB / 112MB","0B / 0B",42
1741050354,78d8c0863b02,reverse-proxy-lb-1,78d8c0863b02,3.27%,"85.23MiB / 7.637GiB",1.09%,"252MB / 297MB","0B / 0B",33
1741050354,2920136c1f5e,reverse-proxy-api-1,2920136c1f5e,98.88%,"213.1MiB / 7.637GiB",2.73%,"180MB / 113MB","0B / 0B",38
1741050367,78d8c0863b02,reverse-proxy-lb-1,78d8c0863b02,1.18%,"85.19MiB / 7.637GiB",1.09%,"253MB / 297MB","0B / 0B",33
1741050367,2920136c1f5e,reverse-proxy-api-1,2920136c1f5e,98.96%,"203MiB / 7.637GiB",2.60%,"180MB / 113MB","0B / 0B",40
1741050379,78d8c0863b02,reverse-proxy-lb-1,78d8c0863b02,2.09%,"85.31MiB / 7.637GiB",1.09%,"253MB / 298MB","0B / 0B",33
1741050379,2920136c1f5e,reverse-proxy-api-1,2920136c1f5e,100.19%,"200.8MiB / 7.637GiB",2.57%,"181MB / 113MB","0B / 0B",38
1741050391,78d8c0863b02,reverse-proxy-lb-1,78d8c0863b02,0.82%,"85.46MiB / 7.637GiB",1.09%,"254MB / 298MB","0B / 0B",33
1741050391,2920136c1f5e,reverse-proxy-api-1,2920136c1f5e,101.47%,"205MiB / 7.637GiB",2.62%,"181MB / 113MB","0B / 0B",41
1741050403,78d8c0863b02,reverse-proxy-lb-1,78d8c0863b02,3.32%,"85.44MiB / 7.637GiB",1.09%,"254MB / 299MB","0B / 0B",33
1741050403,2920136c1f5e,reverse-proxy-api-1,2920136c1f5e,98.76%,"204.8MiB / 7.637GiB",2.62%,"181MB / 113MB","0B / 0B",42
1741050415,78d8c0863b02,reverse-proxy-lb-1,78d8c0863b02,0.83%,"85.4MiB / 7.637GiB",1.09%,"254MB / 299MB","0B / 0B",33
1741050415,2920136c1f5e,reverse-proxy-api-1,2920136c1f5e,99.63%,"203.9MiB / 7.637GiB",2.61%,"182MB / 114MB","0B / 0B",41
1741050427,78d8c0863b02,reverse-proxy-lb-1,78d8c0863b02,1.28%,"85.46MiB / 7.637GiB",1.09%,"255MB / 300MB","0B / 0B",33
1741050427,2920136c1f5e,reverse-proxy-api-1,2920136c1f5e,99.40%,"209.6MiB / 7.637GiB",2.68%,"182MB / 114MB","0B / 0B",44
1741050439,78d8c0863b02,reverse-proxy-lb-1,78d8c0863b02,2.66%,"85.47MiB / 7.637GiB",1.09%,"255MB / 300MB","0B / 0B",33
1741050439,2920136c1f5e,reverse-proxy-api-1,2920136c1f5e,99.88%,"202.1MiB / 7.637GiB",2.58%,"182MB / 114MB","0B / 0B",45
1741050451,78d8c0863b02,reverse-proxy-lb-1,78d8c0863b02,2.27%,"85.52MiB / 7.637GiB",1.09%,"256MB / 301MB","0B / 0B",33
1741050451,2920136c1f5e,reverse-proxy-api-1,2920136c1f5e,97.55%,"202.7MiB / 7.637GiB",2.59%,"183MB / 114MB","0B / 0B",40
1741050463,78d8c0863b02,reverse-proxy-lb-1,78d8c0863b02,2.24%,"85.41MiB / 7.637GiB",1.09%,"256MB / 301MB","0B / 0B",33
1741050463,2920136c1f5e,reverse-proxy-api-1,2920136c1f5e,96.47%,"202MiB / 7.637GiB",2.58%,"183MB / 115MB","0B / 0B",41
1741050476,78d8c0863b02,reverse-proxy-lb-1,78d8c0863b02,2.32%,"85.53MiB / 7.637GiB",1.09%,"257MB / 302MB","0B / 0B",33
1741050476,2920136c1f5e,reverse-proxy-api-1,2920136c1f5e,99.52%,"205.6MiB / 7.637GiB",2.63%,"183MB / 115MB","0B / 0B",34
1741050488,78d8c0863b02,reverse-proxy-lb-1,78d8c0863b02,3.22%,"85.57MiB / 7.637GiB",1.09%,"257MB / 303MB","0B / 0B",33
1741050488,2920136c1f5e,reverse-proxy-api-1,2920136c1f5e,100.01%,"195MiB / 7.637GiB",2.49%,"184MB / 115MB","0B / 0B",36
1741050500,78d8c0863b02,reverse-proxy-lb-1,78d8c0863b02,2.01%,"85.79MiB / 7.637GiB",1.10%,"258MB / 303MB","0B / 0B",33
1741050500,2920136c1f5e,reverse-proxy-api-1,2920136c1f5e,98.95%,"193MiB / 7.637GiB",2.47%,"184MB / 115MB","0B / 0B",36
