Timestamp,Container,Name,ID,CPUPerc,MemUsage,MemPerc,NetIO,BlockIO,PIDs
1740725292,5d612e15036f,reverse-proxy-lb-1,5d612e15036f,0.26%,"56.31MiB / 7.637GiB",0.72%,"4.84MB / 6.35MB","0B / 0B",37
1740725292,539c889625b4,reverse-proxy-api-1,539c889625b4,0.24%,"110.6MiB / 7.637GiB",1.41%,"3.63MB / 2.37MB","0B / 0B",22
1740725304,58377adf84d5,reverse-proxy-cache-1,58377adf84d5,8.21%,"11.63MiB / 20MiB",58.14%,"262MB / 225MB","0B / 0B",12
1740725304,5d612e15036f,reverse-proxy-lb-1,5d612e15036f,0.15%,"55.7MiB / 7.637GiB",0.71%,"4.95MB / 6.49MB","0B / 0B",37
1740725304,539c889625b4,reverse-proxy-api-1,539c889625b4,0.21%,"112.5MiB / 7.637GiB",1.44%,"3.71MB / 2.43MB","0B / 0B",24
1740725316,58377adf84d5,reverse-proxy-cache-1,58377adf84d5,10.07%,"11.6MiB / 20MiB",57.99%,"266MB / 228MB","0B / 0B",12
1740725316,5d612e15036f,reverse-proxy-lb-1,5d612e15036f,0.60%,"55.71MiB / 7.637GiB",0.71%,"5.11MB / 6.7MB","0B / 0B",37
1740725316,539c889625b4,reverse-proxy-api-1,539c889625b4,50.85%,"112.1MiB / 7.637GiB",1.43%,"3.83MB / 2.5MB","0B / 0B",26
1740725329,58377adf84d5,reverse-proxy-cache-1,58377adf84d5,13.99%,"11.5MiB / 20MiB",57.48%,"270MB / 231MB","0B / 0B",12
1740725329,5d612e15036f,reverse-proxy-lb-1,5d612e15036f,0.84%,"55.33MiB / 7.637GiB",0.71%,"5.17MB / 6.78MB","0B / 0B",37
1740725329,539c889625b4,reverse-proxy-api-1,539c889625b4,46.92%,"112MiB / 7.637GiB",1.43%,"3.87MB / 2.53MB","0B / 0B",23
1740725341,58377adf84d5,reverse-proxy-cache-1,58377adf84d5,6.49%,"12.2MiB / 20MiB",61.00%,"274MB / 234MB","0B / 0B",12
1740725341,5d612e15036f,reverse-proxy-lb-1,5d612e15036f,2.70%,"55.51MiB / 7.637GiB",0.71%,"5.3MB / 6.96MB","0B / 0B",37
1740725341,539c889625b4,reverse-proxy-api-1,539c889625b4,75.51%,"112.3MiB / 7.637GiB",1.44%,"3.99MB / 2.59MB","0B / 0B",23
1740725353,58377adf84d5,reverse-proxy-cache-1,58377adf84d5,11.37%,"11.5MiB / 20MiB",57.52%,"278MB / 238MB","0B / 0B",12
1740725353,5d612e15036f,reverse-proxy-lb-1,5d612e15036f,0.14%,"54.9MiB / 7.637GiB",0.70%,"5.39MB / 7.08MB","0B / 0B",37
1740725353,539c889625b4,reverse-proxy-api-1,539c889625b4,0.25%,"111.7MiB / 7.637GiB",1.43%,"4.04MB / 2.65MB","0B / 0B",26
1740725365,58377adf84d5,reverse-proxy-cache-1,58377adf84d5,23.95%,"11.65MiB / 20MiB",58.24%,"282MB / 242MB","0B / 0B",12
1740725365,5d612e15036f,reverse-proxy-lb-1,5d612e15036f,0.51%,"54.65MiB / 7.637GiB",0.70%,"5.57MB / 7.31MB","0B / 0B",37
1740725365,539c889625b4,reverse-proxy-api-1,539c889625b4,87.98%,"117.7MiB / 7.637GiB",1.50%,"4.17MB / 2.73MB","0B / 0B",28
1740725377,58377adf84d5,reverse-proxy-cache-1,58377adf84d5,18.61%,"11.68MiB / 20MiB",58.38%,"287MB / 246MB","0B / 0B",12
1740725377,5d612e15036f,reverse-proxy-lb-1,5d612e15036f,0.27%,"54.57MiB / 7.637GiB",0.70%,"5.65MB / 7.42MB","0B / 0B",37
1740725377,539c889625b4,reverse-proxy-api-1,539c889625b4,0.36%,"109.8MiB / 7.637GiB",1.40%,"4.24MB / 2.77MB","0B / 0B",33
1740725390,58377adf84d5,reverse-proxy-cache-1,58377adf84d5,30.06%,"11.73MiB / 20MiB",58.65%,"292MB / 250MB","0B / 0B",12
1740725390,5d612e15036f,reverse-proxy-lb-1,5d612e15036f,0.20%,"52.25MiB / 7.637GiB",0.67%,"5.85MB / 7.68MB","0B / 0B",37
1740725390,539c889625b4,reverse-proxy-api-1,539c889625b4,0.61%,"117.8MiB / 7.637GiB",1.51%,"4.39MB / 2.87MB","0B / 0B",36
1740725402,58377adf84d5,reverse-proxy-cache-1,58377adf84d5,14.33%,"11.4MiB / 20MiB",57.01%,"298MB / 255MB","0B / 0B",12
1740725402,5d612e15036f,reverse-proxy-lb-1,5d612e15036f,0.55%,"50.06MiB / 7.637GiB",0.64%,"6.11MB / 8.02MB","0B / 0B",37
1740725402,539c889625b4,reverse-proxy-api-1,539c889625b4,88.67%,"115.7MiB / 7.637GiB",1.48%,"4.58MB / 3MB","0B / 0B",30
1740725414,58377adf84d5,reverse-proxy-cache-1,58377adf84d5,26.58%,"11.3MiB / 20MiB",56.52%,"303MB / 260MB","0B / 0B",12
1740725414,5d612e15036f,reverse-proxy-lb-1,5d612e15036f,0.18%,"50.09MiB / 7.637GiB",0.64%,"6.29MB / 8.26MB","0B / 0B",37
1740725414,539c889625b4,reverse-proxy-api-1,539c889625b4,0.23%,"117.7MiB / 7.637GiB",1.50%,"4.72MB / 3.08MB","0B / 0B",33
1740725426,58377adf84d5,reverse-proxy-cache-1,58377adf84d5,17.80%,"11.93MiB / 20MiB",59.63%,"309MB / 265MB","0B / 0B",12
1740725426,5d612e15036f,reverse-proxy-lb-1,5d612e15036f,1.11%,"50.33MiB / 7.637GiB",0.64%,"6.48MB / 8.52MB","0B / 0B",37
1740725426,539c889625b4,reverse-proxy-api-1,539c889625b4,92.52%,"118.5MiB / 7.637GiB",1.52%,"4.88MB / 3.17MB","0B / 0B",27
1740725438,58377adf84d5,reverse-proxy-cache-1,58377adf84d5,12.52%,"11.52MiB / 20MiB",57.60%,"315MB / 270MB","0B / 0B",12
1740725438,5d612e15036f,reverse-proxy-lb-1,5d612e15036f,0.70%,"49.99MiB / 7.637GiB",0.64%,"6.69MB / 8.79MB","0B / 0B",37
1740725438,539c889625b4,reverse-proxy-api-1,539c889625b4,43.24%,"119.4MiB / 7.637GiB",1.53%,"5.02MB / 3.28MB","0B / 0B",30
1740725451,58377adf84d5,reverse-proxy-cache-1,58377adf84d5,27.01%,"11.53MiB / 20MiB",57.66%,"322MB / 275MB","0B / 0B",12
1740725451,5d612e15036f,reverse-proxy-lb-1,5d612e15036f,0.36%,"49.59MiB / 7.637GiB",0.63%,"6.78MB / 8.91MB","0B / 0B",37
1740725451,539c889625b4,reverse-proxy-api-1,539c889625b4,0.40%,"122MiB / 7.637GiB",1.56%,"5.09MB / 3.33MB","0B / 0B",30
