Timestamp,Container,Name,ID,CPUPerc,MemUsage,MemPerc,NetIO,BlockIO,PIDs
1740622920,7ea92b4a9cd6,reverse-proxy-api-1,7ea92b4a9cd6,0.41%,"45.21MiB / 1GiB",4.42%,"1.46kB / 0B","0B / 0B",5
1740622937,669dfe948aaf,reverse-proxy-cache-1,669dfe948aaf,0.00%,"9.266MiB / 20MiB",46.33%,"1.35kB / 0B","0B / 0B",12
1740622937,a1a4f12b7d53,reverse-proxy-lb-1,a1a4f12b7d53,0.32%,"64.75MiB / 7.637GiB",0.83%,"1.35kB / 0B","0B / 0B",29
1740622937,7ea92b4a9cd6,reverse-proxy-api-1,7ea92b4a9cd6,0.35%,"45.21MiB / 1GiB",4.42%,"1.46kB / 0B","0B / 0B",5
1740622949,669dfe948aaf,reverse-proxy-cache-1,669dfe948aaf,0.00%,"9.266MiB / 20MiB",46.33%,"1.35kB / 0B","0B / 0B",12
1740622949,a1a4f12b7d53,reverse-proxy-lb-1,a1a4f12b7d53,0.38%,"64.75MiB / 7.637GiB",0.83%,"1.35kB / 0B","0B / 0B",29
1740622949,7ea92b4a9cd6,reverse-proxy-api-1,7ea92b4a9cd6,0.34%,"45.21MiB / 1GiB",4.42%,"1.46kB / 0B","0B / 0B",5
1740622966,669dfe948aaf,reverse-proxy-cache-1,669dfe948aaf,0.01%,"9.266MiB / 20MiB",46.33%,"1.35kB / 0B","0B / 0B",12
1740622966,a1a4f12b7d53,reverse-proxy-lb-1,a1a4f12b7d53,0.42%,"64.88MiB / 7.637GiB",0.83%,"1.35kB / 0B","0B / 0B",29
1740622966,7ea92b4a9cd6,reverse-proxy-api-1,7ea92b4a9cd6,0.32%,"45.21MiB / 1GiB",4.42%,"1.46kB / 0B","0B / 0B",5
1740622979,669dfe948aaf,reverse-proxy-cache-1,669dfe948aaf,0.00%,"9.266MiB / 20MiB",46.33%,"1.35kB / 0B","0B / 0B",12
1740622979,a1a4f12b7d53,reverse-proxy-lb-1,a1a4f12b7d53,0.21%,"64.75MiB / 7.637GiB",0.83%,"1.35kB / 0B","0B / 0B",29
1740622979,7ea92b4a9cd6,reverse-proxy-api-1,7ea92b4a9cd6,0.29%,"45.21MiB / 1GiB",4.42%,"1.46kB / 0B","0B / 0B",5
1740622992,669dfe948aaf,reverse-proxy-cache-1,669dfe948aaf,0.00%,"9.266MiB / 20MiB",46.33%,"1.35kB / 0B","0B / 0B",12
1740622992,a1a4f12b7d53,reverse-proxy-lb-1,a1a4f12b7d53,0.32%,"64.75MiB / 7.637GiB",0.83%,"1.35kB / 0B","0B / 0B",29
1740622992,7ea92b4a9cd6,reverse-proxy-api-1,7ea92b4a9cd6,0.33%,"45.21MiB / 1GiB",4.42%,"1.46kB / 0B","0B / 0B",5
