DateTime,vuser,Tests,Errors,Mean_Test_Time_(ms),Test_Time_Standard_Deviation_(ms),TPS,Mean_response_length,Response_bytes_per_second,Response_errors,Mean_time_to_resolve_host,Mean_time_to_establish_connection,Mean_time_to_first_byte
2025-03-04 10:40:52,390,720,0,1038.417,79.741,360,44.46,16005.5,0,0,0.668,32.721
2025-03-04 10:40:54,393,757,0,1033.955,77.309,378.5,44.4,16805.5,0,0,0.7,34.094
2025-03-04 10:40:56,400,755,0,1029.738,74.706,377.5,44.448,16779,0,0,0.837,29.539
2025-03-04 10:40:58,409,795,0,1011.747,64.559,397.5,44.79,17804,0,0,0.796,12.718
2025-03-04 10:41:00,413,791,0,1062.904,92.668,395.5,43.967,17389,0,0,1.161,60.588
2025-03-04 10:41:02,420,823,0,1029.967,75.251,411.5,44.457,18294,0,0,0.671,29.266
2025-03-04 10:41:04,429,833,0,1016.717,74.232,416.5,44.587,18570.5,0,0,0.727,20.194
2025-03-04 10:41:06,434,840,0,1007.118,65.846,420,45.042,18917.5,0,0,0.842,6.24
2025-03-04 10:41:08,440,867,0,1012.038,68.009,433.5,44.938,19480.5,0,0,0.612,9.689
2025-03-04 10:41:10,450,819,0,1044.84,88.064,409.5,44.321,18149.5,0,0,0.592,42.802
2025-03-04 10:41:12,454,867,0,1031.191,85.462,433.5,44.618,19342,0,0,0.607,31.029
2025-03-04 10:41:14,460,843,0,1122.384,126.948,421.5,43.874,18493,0,0,0.655,119.948
2025-03-04 10:41:16,469,870,0,1042.877,87.678,435,44.229,19239.5,0,0,0.637,44.966
2025-03-04 10:41:18,475,917,0,1026.695,75.655,458.5,44.364,20341,0,0,1.413,28.466
2025-03-04 10:41:20,480,940,0,1032.518,76.231,470,44.215,20781,0,0,0.7,32.753
2025-03-04 10:41:22,489,960,0,1025.184,78.086,480,44.534,21376.5,0,0,0.581,24.674
2025-03-04 10:41:24,494,938,0,1021.572,70.701,469,44.503,20872,0,0,0.504,19.817
2025-03-04 10:41:26,500,1012,0,1021.865,70.471,506,44.555,22545,0,0,0.649,20.633
2025-03-04 10:41:28,509,871,0,1114.572,128.477,435.5,43.873,19106.5,0,0,0.577,119.634
2025-03-04 10:41:30,516,965,0,1018.394,70.055,482.5,44.458,21451,0,0,0.567,24.637
2025-03-04 10:41:32,520,1003,0,1052.103,79.934,501.5,44.062,22097,0,0,0.667,55.579
2025-03-04 10:41:34,530,1023,0,1064.982,76.387,511.5,43.688,22346.5,0,0,0.63,65.923
2025-03-04 10:41:36,535,937,0,1115.339,111.92,468.5,43.634,20442.5,0,0,0.609,113.216
2025-03-04 10:41:38,540,986,0,1085.459,104.164,493,43.817,21602,0,0,0.448,82.395
2025-03-04 10:41:40,550,1018,0,1063.826,83.167,509,43.622,22203.5,0,0,0.454,63.939
2025-03-04 10:41:42,555,1044,0,1066.952,92.495,522,43.815,22871.5,0,0,0.504,63.353
2025-03-04 10:41:44,560,972,0,1087.51,88.005,486,43.626,21202,0,0,0.476,87.8
2025-03-04 10:41:46,570,1101,0,1096.235,91.982,550.5,43.593,23998,0,0,0.55,94.519
2025-03-04 10:41:48,575,1030,0,1065.098,98.034,515,44.051,22686.5,0,0,0.452,65.535
2025-03-04 10:41:50,580,1071,0,1056.943,87.032,535.5,44.105,23618,0,0,0.746,52.908
2025-03-04 10:41:52,589,1132,0,1064.786,90.591,566,43.998,24903,0,0,0.828,63.378
2025-03-04 10:41:54,595,1105,0,1067.787,79.918,552.5,43.807,24203.5,0,0,0.569,68.411
2025-03-04 10:41:56,600,1166,0,1026.876,77.476,583,44.407,25889,0,0,0.501,26.792
2025-03-04 10:41:58,609,1195,0,1009.332,67.418,597.5,44.769,26749.5,0,0,0.468,8.583
2025-03-04 10:42:00,615,1174,0,1008.145,66.201,587,45.021,26427.5,0,0,0.418,6.401
2025-03-04 10:42:02,620,1220,0,1021.696,69.783,610,44.426,27100,0,0,0.458,22.761
2025-03-04 10:42:04,629,1193,0,1041.433,84.147,596.5,44.329,26442.5,0,0,0.6,39.585
2025-03-04 10:42:06,636,1207,0,1084.708,102.127,603.5,43.885,26484.5,0,0,1.194,83.628
2025-03-04 10:42:08,640,1247,0,1016.389,71.035,623.5,44.589,27801.5,0,0,0.403,16.951
2025-03-04 10:42:10,650,1155,0,1034.785,75.796,577.5,44.147,25495,0,0,0.583,35.268
2025-03-04 10:42:12,655,1262,0,1104.041,121.369,631,43.91,27707,0,0,0.384,101.914
2025-03-04 10:42:14,660,1276,0,1035.895,72.077,638,43.779,27931,0,0,0.366,37.836
2025-03-04 10:42:16,669,1214,0,1069.689,86.061,607,43.823,26600.5,0,0,0.331,67.292
2025-03-04 10:42:18,676,1265,0,1082.072,96.884,632.5,43.832,27723.5,0,0,0.342,78.983
2025-03-04 10:42:20,680,1243,0,1090.765,102.464,621.5,43.868,27264,0,0,0.399,91.76
2025-03-04 10:42:22,689,1247,0,1081.558,97.183,623.5,43.828,27326.5,0,0,0.427,78.856
2025-03-04 10:42:24,695,1292,0,1060.387,83.403,646,43.845,28324,0,0,0.322,57.019
2025-03-04 10:42:26,700,1360,0,1048.165,80.213,680,43.899,29851.5,0,0,0.312,48.118
2025-03-04 10:42:28,700,1313,0,1062.703,87.755,656.5,43.998,28884.5,0,0,0.395,63.525
2025-03-04 10:42:30,700,1256,0,1111.057,122.595,628,43.986,27623,0,0,0.326,110.464
2025-03-04 10:42:32,700,1257,0,1097.168,103.011,628.5,43.631,27422,0,0,0.366,98.142
2025-03-04 10:42:34,700,1321,0,1054.151,79.189,660.5,43.741,28891,0,0,0.821,53.85
2025-03-04 10:42:36,700,1337,0,1063.61,76.283,668.5,43.545,29110,0,0,0.292,62.474
2025-03-04 10:42:38,700,1209,0,1108.812,99.442,604.5,43.56,26332,0,0,0.323,108.539
2025-03-04 10:42:40,700,1228,0,1199.822,129.528,614,43.529,26726.5,0,0,0.298,199.786
2025-03-04 10:42:42,700,1173,0,1094.416,91.98,586.5,43.707,25634,0,0,0.321,97.107
2025-03-04 10:42:44,700,1186,0,1166.385,122.893,593,43.5,25795.5,0,0,0.503,169.267
2025-03-04 10:42:46,700,1165,0,1256.716,128.666,582.5,43.307,25226.5,0,0,0.794,255.203
2025-03-04 10:42:48,700,945,0,1221.006,238.066,472.5,43.688,20642.5,0,0,0.357,220.203
